Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
12,12,1,2020-09-30,MIL,@,LAD,L 2-4,NLWC G1,CG,4,4,1,1,0,0,1,2,0,0,0,3,4,0,0,0,0,0,,1.36,0.034,14.06,0.19%,0.84,,,6,SS
13,13,2,2020-10-01,MIL,@,LAD,L 0-3,NLWC G2,CG,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.69,-0.054,6.75,-0.30%,-0.54,,,5,SS
14,14,1,2021-10-08,ATL,@,MIL,L 1-2,NLDS G1,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,5.89,-0.164,92.28,-1.44%,-0.50,,,6,PH
15,15,2,2021-10-09,ATL,@,MIL,W 3-0,NLDS G2,9-9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.06,0.002,0.96,0.02%,0.13,,,9,PH
16,16,4,2021-10-12,ATL,,MIL,W 5-4,NLDS G4,4-4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,9,PH
17,17,6,2021-10-17,ATL,,LAD,W 5-4,NLCS G2,5-6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.84,-0.044,48.60,-0.65%,-0.37,,,9,PH
18,18,8,2021-10-20,ATL,@,LAD,W 9-2,NLCS G4,6-6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.69,-0.016,21.13,-0.32%,-0.37,,,9,PH
19,19,14,2021-10-30,ATL,,HOU,W 3-2,WS G4,6-7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,1.40,-0.036,89.47,-1.48%,-0.25,,,9,PH
20,20,1,2022-10-11,ATL,,PHI,L 6-7,NLDS G1,CG,4,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,.000,0.80,0.009,12.57,0.08%,0.14,,,7,2B
21,21,2,2022-10-12,ATL,,PHI,W 3-0,NLDS G2,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.60,-0.046,9.14,-0.40%,-0.59,,,7,2B
22,22,3,2022-10-14,ATL,@,PHI,L 1-9,NLDS G3,7-GF,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.500,0.17,0.016,3.56,0.18%,0.22,,,8,PH 2B
23,23,4,2022-10-15,ATL,@,PHI,L 3-8,NLDS G4,CG,3,3,1,2,0,0,1,1,0,0,0,1,5,0,0,0,0,0,1.000,0.51,0.083,11.22,1.03%,0.89,,,8,2B
24,24,1,2023-10-07,ATL,,PHI,L 0-3,NLDS G1,CG,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,1.03,-0.018,16.10,-0.14%,-0.22,,,7,SS
25,25,2,2023-10-09,ATL,,PHI,W 5-4,NLDS G2,CG,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.89,-0.070,13.59,-0.67%,-0.61,,,8,SS
26,26,3,2023-10-11,ATL,@,PHI,L 2-10,NLDS G3,CG,4,4,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,.500,0.28,0.002,5.80,0.02%,0.54,,,8,SS
27,27,4,2023-10-12,ATL,@,PHI,L 1-3,NLDS G4,GS-7,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,1.15,-0.025,25.48,-0.32%,-0.26,,,8,SS
28,28,1,2024-10-01,ATL,@,SDP,L 0-4,NLWC G1,CG,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.88,-0.067,9.10,-0.39%,-0.72,0.00,0.00,9,SS
29,29,2,2024-10-02,ATL,@,SDP,L 4-5,NLWC G2,CG,3,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.500,0.75,0.007,7.36,0.03%,-0.02,5.00,6.20,9,SS
,,,,,,,13-16,,,82,77,10,19,0,0,5,8,0,0,5,18,34,1,0,0,0,1,.259,0.97,-0.664,25.77,-7.64%,-2.64,5.00,6.20,,
