Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
16,16,16,2016-11-01,CHC,@,CLE,W 9-3,WS G6,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,0.32,-0.029,24.45,-1.46%,-0.43,7,C
17,17,17,2016-11-02,CHC,@,CLE,W 8-7 (10),WS G7,GS-5,2,2,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,.500,0.92,0.091,152.50,9.75%,0.82,7,C
18,18,1,2017-10-06,CHC,@,WSN,W 3-0,NLDS G1,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,.000,0.64,-0.055,9.95,-0.50%,-0.49,4,C
19,19,2,2017-10-07,CHC,@,WSN,L 3-6,NLDS G2,CG,4,2,1,1,0,0,1,1,0,0,2,1,4,0,0,0,0,0,,0.71,0.117,10.85,1.04%,1.27,4,C
20,20,3,2017-10-09,CHC,,WSN,W 2-1,NLDS G3,CG,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,1.42,-0.063,29.73,-0.81%,-0.38,4,C
21,21,4,2017-10-11,CHC,,WSN,L 0-5,NLDS G4,CG,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.250,0.87,-0.018,19.39,-0.21%,-0.32,4,C
22,22,5,2017-10-12,CHC,@,WSN,W 9-8,NLDS G5,CG,5,3,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,.333,0.85,0.101,35.42,2.30%,0.83,4,C
23,23,6,2017-10-14,CHC,@,LAD,L 2-5,NLCS G1,CG,4,4,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,.500,1.10,-0.035,28.73,-0.48%,-0.41,4,C
24,24,7,2017-10-15,CHC,@,LAD,L 1-4,NLCS G2,CG,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,1.32,-0.131,34.80,-1.94%,-0.78,4,C
25,25,8,2017-10-17,CHC,,LAD,L 1-6,NLCS G3,GS-9,3,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.500,1.26,-0.058,26.25,-0.80%,-0.41,5,C
26,26,9,2017-10-18,CHC,,LAD,W 3-2,NLCS G4,CG,3,3,1,1,0,0,1,1,0,0,0,1,4,0,0,0,0,0,.000,0.51,0.084,4.92,0.45%,0.64,5,C
27,27,10,2017-10-19,CHC,,LAD,L 1-11,NLCS G5,CG,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,0.28,-0.025,5.00,-0.29%,-0.48,5,C
28,28,1,2018-10-02,CHC,,COL,L 1-2 (13),NLWC G1,CG(13),5,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,2.20,-0.078,45.92,-0.97%,-0.56,7,C
29,29,1,2020-09-30,CHC,,MIA,L 1-5,NLWC G1,CG,4,3,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,.333,1.02,-0.036,10.58,-0.18%,0.01,5,C
30,30,2,2020-10-02,CHC,,MIA,L 0-2,NLWC G2,CG,4,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,.000,1.23,0.122,13.59,0.82%,0.90,3,C DH
,,,,,,,15-15,,,94,78,9,18,3,0,3,7,0,0,13,21,30,0,3,0,0,1,.278,1.05,0.140,36.46,1.77%,1.55,,
