Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
128,148,132,2011-08-25,ATL,@,CHC,W 8-3,CG,5,4,0,2,0,0,0,1,0,0,0,1,.293,.356,.468,.824,2,0,1,0,0,0,0.70,0.126,0.17,0.02%,1.92,5,1B
129,149,133,2011-08-26,ATL,@,NYM,L 0-6,CG,3,3,0,0,0,0,0,0,0,0,0,1,.291,.354,.465,.819,0,1,0,0,0,0,0.96,-0.119,0.21,-0.02%,-1.00,5,1B
130,150,134,2011-08-30,ATL,,WSN,L 2-9,CG,4,4,0,1,0,0,0,0,0,0,0,1,.291,.353,.463,.816,1,0,0,0,0,0,1.01,0.039,0.25,0.01%,0.14,6,1B
131,151,135,2011-08-31,ATL,,WSN,W 3-1,CG,3,3,0,2,0,0,0,0,0,0,0,1,.293,.355,.464,.819,2,0,0,0,0,0,0.56,-0.028,0.16,-0.01%,-0.30,7,1B
132,152,136,2011-09-01,ATL,,WSN,W 5-2,7-GF,1,1,0,0,0,0,0,0,0,0,0,1,.292,.354,.463,.818,0,0,0,0,0,0,0.21,-0.005,0.07,0.00%,-0.22,6,1B
133,153,137,2011-09-02,ATL,,LAD,L 6-8,CG,5,5,2,2,1,0,0,0,0,0,0,1,.293,.354,.465,.819,3,0,0,0,0,0,1.41,-0.070,0.39,-0.01%,0.14,6,1B
134,154,138,2011-09-03,ATL,,LAD,L 1-2 (10),CG(10),4,4,0,0,0,0,0,0,0,0,0,0,.291,.352,.461,.813,0,1,0,0,0,0,1.79,-0.208,0.52,-0.04%,-1.56,6,1B
135,155,140,2011-09-05,ATL,@,PHI,L 0-9,CG,3,3,0,1,0,0,0,0,0,0,0,2,.291,.352,.460,.812,1,0,0,0,0,0,0.75,-0.050,0.18,-0.01%,-0.19,6,1B
136,156,141,2011-09-06,ATL,@,PHI,L 3-6,CG,4,3,0,1,0,0,0,0,0,0,1,1,.292,.353,.460,.812,1,0,0,0,0,0,1.55,0.069,0.36,0.01%,0.52,6,1B
137,157,142,2011-09-07,ATL,@,PHI,L 2-3,6-GF,2,2,0,1,0,0,0,1,0,0,0,0,.292,.353,.460,.813,1,0,0,0,0,0,2.73,0.080,0.90,0.02%,0.50,9,1B
138,158,143,2011-09-08 (1),ATL,@,NYM,W 6-5,CG,5,5,2,3,1,0,0,2,0,0,0,1,.295,.356,.463,.819,4,0,0,0,0,0,0.85,0.184,0.41,0.05%,1.63,5,1B
139,159,144,2011-09-08 (2),ATL,@,NYM,W 5-1,CG,5,4,0,0,0,0,0,0,0,0,1,0,.293,.354,.459,.814,0,0,0,0,0,1,0.71,-0.085,0.21,-0.02%,-0.70,3,1B
140,160,145,2011-09-09,ATL,@,STL,L 3-4 (10),CG(10),5,5,0,2,1,0,0,1,0,0,0,1,.294,.355,.461,.815,3,0,0,0,0,0,1.06,0.124,0.31,0.02%,1.52,5,1B
141,161,146,2011-09-10,ATL,@,STL,L 3-4,CG,4,4,1,2,0,0,1,2,0,0,0,0,.296,.356,.467,.823,5,0,0,0,0,0,0.94,0.113,0.43,0.03%,1.70,6,1B
142,162,147,2011-09-11,ATL,@,STL,L 3-6,CG,4,3,0,1,0,0,0,1,0,0,1,0,.296,.357,.466,.823,1,0,0,0,0,0,0.64,0.052,0.45,0.02%,1.70,5,1B
143,163,148,2011-09-12,ATL,,FLA,L 4-5 (12),CG(12),6,5,0,1,0,0,0,1,0,0,0,2,.295,.355,.464,.818,1,0,0,0,1,0,2.26,-0.262,1.69,-0.12%,-1.28,3,1B
144,164,149,2011-09-13,ATL,,FLA,W 7-1,CG,4,2,1,0,0,0,0,0,0,0,2,0,.294,.356,.462,.818,0,0,0,0,0,0,1.27,-0.037,0.99,-0.02%,0.26,3,1B
145,165,150,2011-09-14,ATL,,FLA,W 4-1,CG,4,4,0,0,0,0,0,0,0,0,0,1,.292,.353,.458,.812,0,0,0,0,0,0,0.89,-0.089,0.62,-0.04%,-0.63,3,1B
146,166,151,2011-09-16,ATL,,NYM,L 2-12,CG,4,4,0,0,0,0,0,0,0,0,0,1,.289,.351,.455,.806,0,0,0,0,0,0,0.39,-0.040,0.30,-0.02%,-1.14,3,1B
147,167,152,2011-09-17,ATL,,NYM,W 1-0,CG,3,1,0,0,0,0,0,0,0,0,2,0,.289,.352,.454,.806,0,1,0,0,0,1,1.71,-0.030,2.41,-0.03%,-0.36,6,1B
148,168,153,2011-09-18,ATL,,NYM,L 5-7,5-9,3,1,0,1,0,0,0,1,0,0,2,0,.290,.356,.455,.811,1,0,0,0,0,0,2.10,0.351,1.67,0.17%,1.67,9,1B
149,169,154,2011-09-19,ATL,@,FLA,L 5-6,CG,4,4,0,0,0,0,0,0,0,0,0,2,.288,.353,.452,.805,0,0,0,0,0,0,0.85,-0.082,1.30,-0.08%,-0.67,6,1B
150,170,155,2011-09-20,ATL,@,FLA,W 4-0,CG,5,5,1,1,0,0,1,1,0,0,0,0,.287,.352,.455,.807,4,1,0,0,0,0,0.82,-0.054,2.04,-0.08%,-1.63,6,1B
151,171,156,2011-09-21,ATL,@,FLA,L 0-4,CG,4,3,0,0,0,0,0,0,0,0,1,1,.286,.351,.452,.804,0,0,0,0,0,0,1.05,-0.091,2.19,-0.12%,-0.73,5,1B
152,172,157,2011-09-23,ATL,@,WSN,W 7-4,CG,4,4,0,2,0,0,0,1,0,0,0,0,.287,.352,.453,.805,2,0,0,0,0,0,0.70,0.071,1.75,0.11%,0.64,6,1B
153,173,158,2011-09-24,ATL,@,WSN,L 1-4,CG,4,4,1,1,0,0,1,1,0,0,0,3,.287,.352,.457,.808,4,0,0,0,0,0,0.84,-0.009,0.65,0.00%,0.24,6,1B
154,174,159,2011-09-25,ATL,@,WSN,L 0-3,CG,4,4,0,1,0,0,0,0,0,0,0,0,.287,.351,.455,.806,1,0,0,0,0,0,0.55,-0.005,0.97,-0.01%,-0.09,5,1B
155,175,160,2011-09-26,ATL,,PHI,L 2-4,CG,4,4,0,0,0,0,0,0,0,0,0,1,.285,.349,.452,.801,0,0,0,0,0,0,1.76,-0.183,7.14,-0.44%,-1.26,5,1B
156,176,161,2011-09-27,ATL,,PHI,L 1-7,CG,4,4,0,0,0,0,0,0,0,0,0,1,.283,.347,.449,.795,0,0,0,0,0,0,0.40,-0.039,1.74,-0.10%,-0.68,5,1B
157,177,162,2011-09-28,ATL,,PHI,L 3-4 (13),CG(13),6,5,0,1,1,0,0,0,0,0,1,1,.282,.346,.448,.795,2,1,0,0,0,0,1.42,-0.161,14.16,-0.97%,0.39,5,1B
,,,,,,,86-71,,635,571,67,161,32,0,21,76,4,4,53,142,.282,.346,.448,.795,256,15,6,0,5,3,1.07,1.641,1.42,0.86%,18.66,,
