Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
12,12,13,2016-10-28,CHC,,CLE,L 0-1,WS G3,8-9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,1.85,-0.046,115.99,-1.84%,-0.16,,,9,PH
13,13,16,2016-11-01,CHC,@,CLE,W 9-3,WS G6,CG,5,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.250,0.28,0.008,21.73,0.50%,0.32,,,2,DH
14,14,17,2016-11-02,CHC,@,CLE,W 8-7 (10),WS G7,GS-10,5,5,0,3,0,0,0,0,1,0,0,0,3,1,0,0,0,0,.600,0.96,0.053,159.45,5.60%,-0.44,,,2,DH
15,15,1,2017-10-06,CHC,@,WSN,W 3-0,NLDS G1,GS-7,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.83,-0.065,13.01,-0.59%,-0.68,,,5,LF
16,16,3,2017-10-09,CHC,,WSN,W 2-1,NLDS G3,GS-7,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,0.81,0.034,16.86,0.41%,0.28,,,6,LF
17,17,5,2017-10-12,CHC,@,WSN,W 9-8,NLDS G5,7-7,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.000,0.49,0.018,20.42,0.47%,0.27,,,9,PH
18,18,6,2017-10-14,CHC,@,LAD,L 2-5,NLCS G1,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.80,-0.060,20.98,-0.90%,-0.48,,,7,LF
19,19,8,2017-10-17,CHC,,LAD,L 1-6,NLCS G3,CG,4,3,1,1,0,0,1,1,0,0,1,0,4,0,0,0,0,0,.000,0.65,0.066,13.49,0.71%,0.93,,,2,LF
20,20,9,2017-10-18,CHC,,LAD,W 3-2,NLCS G4,GS-7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.52,-0.040,5.01,-0.23%,-0.53,,,2,LF
21,21,10,2017-10-19,CHC,,LAD,L 1-11,NLCS G5,CG,4,3,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1.000,0.22,0.026,3.96,0.30%,0.05,,,2,LF
22,22,1,2018-10-02,CHC,,COL,L 1-2 (13),NLWC G1,9-10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,2.92,-0.071,60.83,-0.83%,-0.30,,,8,PH
23,23,1,2020-09-30,CHC,,MIA,L 1-5,NLWC G1,GS-7,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,0.88,0.061,9.13,0.35%,0.61,,,4,LF
24,24,2,2020-10-02,CHC,,MIA,L 0-2,NLWC G2,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,2.17,-0.116,24.02,-0.77%,-0.76,,,4,LF
25,25,1,2021-10-05,BOS,,NYY,W 6-2,ALWC G1,CG,4,3,2,1,0,0,1,1,0,0,1,0,4,0,0,0,0,0,.000,0.51,0.050,10.52,0.58%,0.84,,,1,DH
26,26,2,2021-10-07,BOS,@,TBR,L 0-5,ALDS G1,CG,4,4,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,.500,0.65,0.016,10.12,0.15%,0.41,,,2,DH
27,27,3,2021-10-08,BOS,@,TBR,W 14-6,ALDS G2,GS-8,5,4,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,.000,0.61,-0.022,9.75,-0.18%,-0.46,,,1,1B
28,28,4,2021-10-10,BOS,,TBR,W 6-4 (13),ALDS G3,GS-9,5,5,2,3,0,0,1,1,0,0,0,1,6,0,0,0,0,0,.667,1.22,0.202,25.52,2.53%,1.63,,,1,1B
29,29,5,2021-10-11,BOS,,TBR,W 6-5,ALDS G4,GS-8,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,0.69,-0.001,15.33,-0.02%,-0.30,,,1,1B
30,30,6,2021-10-15,BOS,@,HOU,L 4-5,ALCS G1,CG,5,5,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,.250,1.57,-0.144,40.88,-2.14%,-1.28,,,2,1B
31,31,7,2021-10-16,BOS,@,HOU,W 9-5,ALCS G2,GS-8,5,4,1,1,1,0,0,0,0,0,1,3,2,0,0,0,0,0,1.000,0.36,0.031,9.61,0.53%,-0.33,,,1,1B
32,32,8,2021-10-18,BOS,,HOU,W 12-3,ALCS G3,GS-7,4,4,1,1,0,0,1,4,0,0,0,0,4,0,0,0,0,0,.000,0.65,0.107,20.45,1.88%,2.04,,,1,1B
33,33,9,2021-10-19,BOS,,HOU,L 2-9,ALCS G4,CG,5,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,0.83,-0.090,26.59,-1.68%,-1.05,,,1,1B
34,34,10,2021-10-20,BOS,,HOU,L 1-9,ALCS G5,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.45,-0.048,18.68,-1.21%,-0.89,,,2,1B
35,35,11,2021-10-22,BOS,@,HOU,L 0-5,ALCS G6,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.79,-0.024,30.94,-0.43%,-0.06,,,1,LF 1B
36,36,1,2022-10-07,PHI,@,STL,W 6-3,NLWC G1,CG,5,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,.000,1.18,-0.133,12.29,-0.81%,-1.08,,,1,LF
37,37,2,2022-10-08,PHI,@,STL,W 2-0,NLWC G2,CG,4,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,.000,1.22,-0.035,13.46,-0.23%,-0.64,,,1,LF
38,38,3,2022-10-11,PHI,@,ATL,W 7-6,NLDS G1,GS-8,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.56,-0.069,8.80,-0.66%,-1.20,,,1,LF
39,39,4,2022-10-12,PHI,@,ATL,L 0-3,NLDS G2,CG,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,0.82,-0.087,12.56,-0.75%,-0.83,,,1,LF
40,40,5,2022-10-14,PHI,,ATL,W 9-1,NLDS G3,GS-7,4,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,.500,0.54,-0.001,11.25,-0.01%,0.76,,,1,LF
41,41,6,2022-10-15,PHI,,ATL,W 8-3,NLDS G4,GS-8,5,2,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,.000,0.62,0.030,13.73,0.35%,0.19,,,1,LF
42,42,7,2022-10-18,PHI,@,SDP,W 2-0,NLCS G1,GS-8,4,3,1,2,0,0,1,1,0,0,1,1,5,0,0,0,0,0,1.000,0.79,0.192,20.73,3.16%,1.64,,,1,LF
43,43,8,2022-10-19,PHI,@,SDP,L 5-8,NLCS G2,CG,4,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,.000,0.72,0.021,18.64,0.41%,0.25,,,1,LF
44,44,9,2022-10-21,PHI,,SDP,W 4-2,NLCS G3,GS-7,4,4,1,2,0,0,1,1,0,0,0,1,5,0,0,0,0,0,.500,0.63,0.071,19.59,1.26%,0.74,,,1,LF
45,45,10,2022-10-22,PHI,,SDP,W 10-6,NLCS G4,GS-9,5,4,3,2,0,0,1,1,0,0,1,1,5,0,0,0,0,0,.500,0.46,0.128,14.83,2.43%,1.31,,,1,LF
46,46,11,2022-10-23,PHI,,SDP,W 4-3,NLCS G5,CG,4,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,.000,1.10,0.065,26.00,0.88%,0.55,,,1,LF
47,47,12,2022-10-28,PHI,@,HOU,W 6-5 (10),WS G1,CG(10),5,4,1,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,.500,1.23,0.038,64.22,1.10%,0.11,,,1,LF
48,48,13,2022-10-29,PHI,@,HOU,L 2-5,WS G2,CG,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.333,0.69,-0.001,35.28,-0.04%,0.06,,,1,LF
49,49,14,2022-11-01,PHI,,HOU,W 7-0,WS G3,CG,4,3,2,1,0,0,1,2,0,0,1,1,4,0,0,0,0,0,.000,0.33,0.073,20.68,2.58%,1.79,,,1,LF
50,50,15,2022-11-02,PHI,,HOU,L 0-5,WS G4,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,0.65,-0.056,41.55,-2.03%,-0.42,,,1,LF
51,51,16,2022-11-03,PHI,,HOU,L 2-3,WS G5,CG,5,4,1,1,0,0,1,1,0,0,1,1,4,0,0,0,0,0,.000,2.27,-0.097,188.58,-5.62%,0.31,,,1,LF
52,52,17,2022-11-05,PHI,@,HOU,L 1-4,WS G6,CG,4,3,1,1,0,0,1,1,0,0,1,2,4,0,0,0,0,0,,0.86,0.174,67.14,8.85%,1.06,,,1,LF
53,53,1,2023-10-03,PHI,,MIA,W 4-1,NLWC G1,CG,4,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,.500,0.73,-0.032,7.60,-0.18%,-0.47,,,1,DH
54,54,2,2023-10-04,PHI,,MIA,W 7-1,NLWC G2,CG,4,4,1,1,1,0,0,1,0,0,0,3,2,0,0,0,0,0,1.000,0.62,0.097,6.09,0.54%,0.49,,,1,DH
55,55,3,2023-10-07,PHI,@,ATL,W 3-0,NLDS G1,CG,5,5,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,.333,0.65,-0.008,10.21,-0.06%,-0.18,,,1,DH
56,56,4,2023-10-09,PHI,@,ATL,L 4-5,NLDS G2,CG,5,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.250,0.72,-0.049,11.03,-0.47%,-0.15,,,1,DH
57,57,5,2023-10-11,PHI,,ATL,W 10-2,NLDS G3,CG,5,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,.000,0.51,-0.058,10.66,-0.69%,-0.95,,,1,DH
58,58,6,2023-10-12,PHI,,ATL,W 3-1,NLDS G4,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.86,-0.089,19.06,-1.11%,-0.98,,,1,DH
59,59,7,2023-10-16,PHI,,ARI,W 5-3,NLCS G1,CG,4,4,1,1,0,0,1,1,0,0,0,1,4,0,0,0,0,0,.000,0.49,0.054,12.79,0.78%,-0.27,,,1,DH
60,60,8,2023-10-17,PHI,,ARI,W 10-0,NLCS G2,GS-8,4,3,3,2,0,0,2,2,0,0,1,0,8,0,0,0,0,0,.000,0.46,0.148,12.01,2.20%,2.14,,,1,DH
61,61,9,2023-10-19,PHI,@,ARI,L 1-2,NLCS G3,CG,4,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,.000,1.29,-0.102,26.93,-1.20%,-0.70,,,1,DH
62,62,10,2023-10-20,PHI,@,ARI,L 5-6,NLCS G4,GS-9,5,3,2,2,1,0,1,1,0,0,2,1,6,0,0,0,0,1,1.000,1.31,0.259,40.20,4.69%,1.86,,,1,DH
63,63,11,2023-10-21,PHI,@,ARI,W 6-1,NLCS G5,CG,5,4,2,2,0,0,1,1,0,0,1,0,5,1,0,0,0,1,.333,0.53,0.101,22.08,2.65%,0.71,,,1,DH
64,64,12,2023-10-23,PHI,,ARI,L 1-5,NLCS G6,CG,4,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,.000,0.94,-0.015,36.87,-0.50%,-0.26,,,1,DH
65,65,13,2023-10-24,PHI,,ARI,L 2-4,NLCS G7,CG,4,3,0,1,1,0,0,0,0,0,1,2,2,0,0,0,0,0,1.000,1.43,0.096,119.17,5.25%,0.41,,,1,DH
66,66,1,2024-10-05,PHI,,NYM,L 2-6,NLDS G1,CG,5,5,1,2,0,0,1,1,0,0,0,1,5,0,0,0,0,0,.333,0.72,0.087,11.34,0.75%,0.50,17.00,21.70,1,DH
67,67,2,2024-10-06,PHI,,NYM,W 7-6,NLDS G2,CG,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,1.68,-0.201,25.80,-1.90%,-1.20,0.00,0.00,1,DH
68,68,3,2024-10-08,PHI,@,NYM,L 2-7,NLDS G3,CG,4,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,.000,0.92,0.005,19.24,0.07%,0.25,6.00,9.20,1,DH
69,69,4,2024-10-09,PHI,@,NYM,L 1-4,NLDS G4,CG,5,4,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,.000,0.85,-0.108,18.89,-1.35%,-1.30,2.00,3.00,1,DH
,,,,,,,37-32,,,278,228,42,54,6,0,21,34,5,0,44,71,123,4,4,0,2,5,.239,0.84,1.115,27.86,34.24%,10.82,25.00,33.90,,
