Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
27,27,6,2020-10-12,LAD,,ATL,L 1-5,NLCS G1,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,1.36,-0.140,35.37,-2.20%,-1.11,,,1,RF
28,28,7,2020-10-13,LAD,,ATL,L 7-8,NLCS G2,CG,5,3,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,.500,0.67,0.068,17.25,0.96%,0.32,,,1,RF
29,29,8,2020-10-14,LAD,@,ATL,W 15-3,NLCS G3,GS-4,4,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.333,0.27,0.040,5.68,0.54%,0.19,,,1,RF
30,30,9,2020-10-15,LAD,@,ATL,L 2-10,NLCS G4,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.61,-0.062,19.43,-1.14%,-0.77,,,1,RF
31,31,10,2020-10-16,LAD,@,ATL,W 7-3,NLCS G5,CG,4,4,1,2,0,0,0,1,1,0,0,1,2,0,0,0,0,0,.667,1.11,0.128,26.28,1.84%,1.10,,,1,RF
32,32,11,2020-10-17,LAD,,ATL,W 3-1,NLCS G6,CG,5,4,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,.250,0.54,-0.025,23.78,-0.60%,-0.59,,,1,RF
33,33,12,2020-10-18,LAD,,ATL,W 4-3,NLCS G7,CG,5,4,0,2,1,0,0,0,0,0,1,0,3,0,0,0,0,0,.500,1.10,0.060,91.83,3.20%,0.57,,,1,RF
34,34,13,2020-10-20,LAD,,TBR,W 8-3,WS G1,CG,5,4,2,2,0,0,1,1,2,0,1,1,5,0,0,0,0,0,.500,0.78,0.080,40.73,3.33%,2.10,,,1,RF
35,35,14,2020-10-21,LAD,,TBR,L 4-6,WS G2,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,0.63,-0.040,33.04,-1.34%,-0.40,,,1,RF
36,36,15,2020-10-23,LAD,@,TBR,W 6-2,WS G3,CG,5,5,0,2,0,0,0,1,2,0,0,1,2,0,0,0,0,0,.500,0.36,0.012,22.30,0.58%,0.70,,,1,RF
37,37,16,2020-10-24,LAD,@,TBR,L 7-8,WS G4,CG,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,1.31,-0.182,80.07,-6.87%,-1.65,,,1,RF
38,38,17,2020-10-25,LAD,@,TBR,W 4-2,WS G5,CG,5,5,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,.250,0.62,0.001,51.61,0.05%,-0.34,,,1,RF
39,39,18,2020-10-27,LAD,,TBR,W 3-1,WS G6,CG,4,4,2,2,1,0,1,1,0,0,0,2,6,0,0,0,0,0,1.000,1.23,0.157,96.03,7.06%,1.31,,,1,RF
40,40,1,2021-10-06,LAD,,STL,W 3-1,NLWC G1,CG,4,4,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,.500,1.30,-0.017,27.09,-0.10%,0.18,,,1,RF
41,41,2,2021-10-08,LAD,@,SFG,L 0-4,NLDS G1,CG,4,4,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,.500,0.60,0.015,9.36,0.18%,0.25,,,1,RF
42,42,3,2021-10-09,LAD,@,SFG,W 9-2,NLDS G2,CG,5,4,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,.250,0.83,0.116,13.26,1.16%,0.48,,,1,RF
43,43,4,2021-10-11,LAD,,SFG,L 0-1,NLDS G3,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,1.82,-0.195,37.97,-2.49%,-1.31,,,1,RF
44,44,5,2021-10-12,LAD,,SFG,W 7-2,NLDS G4,CG,5,4,1,2,0,0,1,3,0,0,0,1,5,0,0,0,1,0,.333,0.74,0.101,14.49,1.12%,1.45,,,1,RF
45,45,6,2021-10-14,LAD,@,SFG,W 2-1,NLDS G5,CG,4,4,1,4,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1.000,1.43,0.209,59.50,5.46%,1.57,,,1,RF
46,46,7,2021-10-16,LAD,@,ATL,L 2-3,NLCS G1,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,1.57,-0.257,40.98,-4.04%,-1.90,,,1,RF
47,47,8,2021-10-17,LAD,@,ATL,L 4-5,NLCS G2,CG,5,3,2,1,0,0,0,0,2,0,2,0,1,0,0,0,0,0,.333,1.19,0.166,31.39,2.78%,1.14,,,1,CF RF
48,48,9,2021-10-19,LAD,,ATL,W 6-5,NLCS G3,CG,5,3,1,2,1,0,0,1,1,0,2,0,3,0,0,0,0,0,.667,1.15,0.308,24.03,3.58%,1.59,,,1,RF
49,49,10,2021-10-20,LAD,,ATL,L 2-9,NLCS G4,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.71,-0.077,21.75,-1.45%,-0.85,,,1,CF RF
50,50,11,2021-10-21,LAD,,ATL,W 11-2,NLCS G5,CG,5,5,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,.200,0.47,-0.068,8.60,-0.74%,-0.42,,,1,RF
51,51,12,2021-10-23,LAD,@,ATL,L 2-4,NLCS G6,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,1.40,-0.163,54.76,-3.58%,-1.32,,,1,RF
52,52,1,2022-10-11,LAD,,SDP,W 5-3,NLDS G1,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.54,-0.055,8.46,-0.48%,-1.28,,,1,RF
53,53,2,2022-10-12,LAD,,SDP,L 3-5,NLDS G2,CG,5,4,0,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,.333,1.58,0.056,25.22,0.54%,-0.07,,,1,RF
54,54,3,2022-10-14,LAD,@,SDP,L 1-2,NLDS G3,CG,4,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,.250,1.50,-0.037,31.46,-0.35%,-0.15,,,1,RF
55,55,4,2022-10-15,LAD,@,SDP,L 3-5,NLDS G4,CG,5,3,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,.000,0.85,-0.005,18.83,-0.02%,0.20,,,1,RF
56,56,1,2023-10-07,LAD,,ARI,L 2-11,NLDS G1,CG,4,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,0.19,-0.019,2.98,-0.19%,-0.46,,,1,2B RF
57,57,2,2023-10-09,LAD,,ARI,L 2-4,NLDS G2,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,1.47,-0.027,22.49,-0.27%,-0.45,,,1,2B RF
58,58,3,2023-10-11,LAD,@,ARI,L 2-4,NLDS G3,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,1.10,-0.107,11.42,-0.63%,-0.98,,,1,2B RF
59,59,1,2024-10-05,LAD,,SDP,W 7-5,NLDS G1,CG,5,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,.000,0.76,0.020,11.97,0.20%,0.28,8.00,12.20,2,RF
60,60,2,2024-10-06,LAD,,SDP,L 2-10,NLDS G2,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.47,-0.046,7.47,-0.48%,-0.63,0.00,0.00,2,RF
61,61,3,2024-10-08,LAD,@,SDP,L 5-6,NLDS G3,CG,4,4,2,2,0,0,1,1,0,0,0,0,5,0,0,0,0,0,.333,1.12,0.096,23.48,1.26%,1.52,19.00,24.90,2,RF
62,62,4,2024-10-09,LAD,@,SDP,W 8-0,NLDS G4,CG,5,5,1,2,0,0,1,2,0,0,0,1,5,0,0,0,0,0,.333,0.50,0.169,11.15,2.34%,1.19,19.00,25.20,2,RF
63,63,5,2024-10-11,LAD,,SDP,W 2-0,NLDS G5,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.47,-0.035,19.72,-0.82%,-0.35,0.00,0.00,2,RF
64,64,6,2024-10-13,LAD,,NYM,W 9-0,NLCS G1,CG,5,4,1,1,1,0,0,3,0,0,1,0,2,0,0,0,0,0,.250,0.29,0.004,7.62,0.07%,1.64,15.00,22.70,2,RF
65,65,7,2024-10-14,LAD,,NYM,L 3-7,NLCS G2,CG,5,4,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,.000,0.92,-0.077,24.24,-1.27%,-0.79,4.00,6.20,2,RF
66,66,8,2024-10-16,LAD,@,NYM,W 8-0,NLCS G3,CG,5,4,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,.333,0.48,0.020,14.97,0.43%,0.52,5.00,6.00,2,RF
67,67,9,2024-10-17,LAD,@,NYM,W 10-2,NLCS G4,CG,6,6,3,4,1,0,1,4,0,0,0,0,8,0,0,0,0,0,.600,0.78,0.273,23.75,5.34%,3.83,35.00,47.60,2,RF
68,68,10,2024-10-18,LAD,@,NYM,L 6-12,NLCS G5,CG,5,4,1,2,1,0,1,1,0,0,1,0,6,0,0,0,0,0,.333,0.77,0.100,14.09,1.17%,1.78,21.00,27.70,2,RF
69,69,11,2024-10-20,LAD,,NYM,W 10-5,NLCS G6,CG,5,4,0,1,1,0,0,1,2,0,1,1,2,0,0,0,0,0,.333,0.60,-0.035,23.57,-0.86%,1.05,19.00,24.50,2,RF
70,70,12,2024-10-25,LAD,,NYY,W 6-3 (10),WS G1,CG(10),5,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,.000,3.33,-0.037,173.94,-1.19%,-0.61,6.00,9.70,2,RF
71,71,13,2024-10-26,LAD,,NYY,W 4-2,WS G2,CG,4,4,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,.667,0.43,0.023,22.44,0.69%,-0.14,8.00,9.20,2,RF
72,72,14,2024-10-28,LAD,@,NYY,W 4-2,WS G3,CG,5,4,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,.250,0.73,0.014,30.58,0.37%,-0.21,7.00,9.50,2,RF
73,73,15,2024-10-29,LAD,@,NYY,L 4-11,WS G4,CG,4,4,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,.333,1.36,-0.059,26.44,-0.65%,-0.37,7.00,9.20,2,RF
74,74,16,2024-10-30,LAD,@,NYY,W 7-6,WS G5,CG,5,3,1,1,0,0,0,2,0,0,1,0,1,0,0,0,1,0,.250,1.76,0.091,64.43,2.06%,1.00,11.00,16.20,2,RF
,,,,,,,43-31,,,339,293,54,76,22,0,8,34,16,1,40,54,122,4,1,0,5,7,.288,0.96,0.220,28.50,6.41%,9.79,184.00,250.80,,
