Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
17,17,2,2015-10-09,KCR,,HOU,W 5-4,ALDS G2,CG,4,3,1,2,0,0,1,2,0,0,1,1,5,0,0,0,0,0,1.000,1.59,0.214,24.21,1.89%,2.02,,,7,C
18,18,3,2015-10-11,KCR,@,HOU,L 2-4,ALDS G3,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,1.33,-0.085,27.86,-0.96%,-0.68,,,7,C
19,19,4,2015-10-12,KCR,@,HOU,W 9-6,ALDS G4,GS-7,3,2,1,1,0,0,1,2,0,0,0,0,4,0,1,0,0,0,.000,1.16,0.210,25.92,2.98%,1.78,,,7,C
20,20,5,2015-10-14,KCR,,HOU,W 7-2,ALDS G5,CG,3,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,.500,0.94,0.088,39.17,2.39%,0.53,,,7,C
21,21,6,2015-10-16,KCR,,TOR,W 5-0,ALCS G1,CG,3,3,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,.000,0.31,0.066,8.19,0.97%,0.66,,,7,C
22,22,7,2015-10-17,KCR,,TOR,W 6-3,ALCS G2,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.86,-0.094,22.71,-1.42%,-1.08,,,7,C
23,23,8,2015-10-19,KCR,@,TOR,L 8-11,ALCS G3,CG,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.48,-0.061,10.00,-0.76%,-1.37,,,7,C
24,24,9,2015-10-20,KCR,@,TOR,W 14-2,ALCS G4,GS-8,4,3,2,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,.500,0.27,-0.004,8.10,-0.06%,0.46,,,7,C
25,25,10,2015-10-21,KCR,@,TOR,L 1-7,ALCS G5,CG,3,3,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,.000,0.83,-0.060,14.94,-0.59%,0.53,,,7,C
26,26,11,2015-10-23,KCR,,TOR,W 4-3,ALCS G6,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,.000,0.78,-0.100,29.95,-2.16%,-1.55,,,7,C
27,27,12,2015-10-27,KCR,,NYM,W 5-4 (14),WS G1,CG(14),6,6,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,.333,1.74,-0.164,90.74,-5.17%,-0.55,,,7,C
28,28,13,2015-10-28,KCR,,NYM,W 7-1,WS G2,CG,4,4,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,.250,1.45,-0.133,76.66,-4.36%,-0.42,,,7,C
29,29,14,2015-10-30,KCR,@,NYM,L 3-9,WS G3,CG,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.333,0.80,0.040,33.44,0.92%,0.14,,,6,C
30,30,15,2015-10-31,KCR,@,NYM,W 5-3,WS G4,CG,4,4,1,3,1,0,0,1,0,0,0,1,4,0,0,0,0,0,1.000,1.33,0.087,81.39,3.40%,1.18,,,6,C
31,31,16,2015-11-01,KCR,@,NYM,W 7-2 (12),WS G5,GS-12,5,5,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,.250,2.47,0.047,88.39,1.19%,-0.33,,,6,C
32,32,1,2024-10-01,KCR,@,BAL,W 1-0,ALWC G1,CG,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,0.78,-0.038,8.09,-0.22%,-0.47,3.00,3.00,4,C
33,33,2,2024-10-02,KCR,@,BAL,W 2-1,ALWC G2,CG,5,4,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,.500,1.22,-0.063,13.52,-0.44%,-0.70,5.00,6.00,4,C
34,34,3,2024-10-05,KCR,@,NYY,L 5-6,ALDS G1,CG,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.250,0.92,-0.031,14.45,-0.25%,-0.11,3.00,3.00,4,C
35,35,4,2024-10-07,KCR,@,NYY,W 4-2,ALDS G2,CG,4,4,1,1,0,0,1,1,0,0,0,2,4,0,0,0,0,0,.000,0.64,0.091,10.26,0.81%,0.43,14.00,18.70,4,C
36,36,5,2024-10-09,KCR,,NYY,L 2-3,ALDS G3,CG,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,1.57,-0.021,32.73,-0.20%,-0.50,3.00,3.00,4,C
37,37,6,2024-10-10,KCR,,NYY,L 1-3,ALDS G4,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,1.09,-0.116,21.36,-1.44%,-0.83,0.00,0.00,4,C
,,,,,,,25-12,,,149,140,15,32,4,0,6,15,0,0,5,26,54,3,4,0,0,0,.241,1.19,-1.116,45.63,-37.96%,-6.60,28.00,33.70,,
