Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
36,36,8,2017-10-17,CHC,,LAD,L 1-6,NLCS G3,GS-7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,0.88,0.009,18.34,0.16%,0.04,,,8,RF
37,37,9,2017-10-18,CHC,,LAD,W 3-2,NLCS G4,7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,1.12,-0.021,10.80,-0.11%,-0.43,,,2,RF
38,38,1,2018-10-02,CHC,,COL,L 1-2 (13),NLWC G1,7-GF(13),3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,3.56,-0.277,74.24,-3.48%,-1.24,,,9,PH RF
39,39,1,2020-09-30,CHC,,MIA,L 1-5,NLWC G1,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,1.11,-0.102,11.49,-0.61%,-1.25,,,6,RF
40,40,2,2020-10-02,CHC,,MIA,L 0-2,NLWC G2,CG,4,3,0,2,1,0,0,0,0,0,0,0,3,0,1,0,0,0,.667,1.41,0.055,15.67,0.43%,0.16,,,6,RF
41,41,1,2023-10-07,LAD,,ARI,L 2-11,NLDS G1,CG,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,0.06,-0.006,0.87,-0.05%,-0.96,,,6,CF RF
42,42,2,2023-10-09,LAD,,ARI,L 2-4,NLDS G2,GS-6,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.69,-0.036,10.58,-0.36%,-0.36,,,6,RF
43,43,3,2023-10-11,LAD,@,ARI,L 2-4,NLDS G3,GS-5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.43,-0.011,4.46,-0.07%,-0.11,,,6,RF
44,44,1,2024-10-01,HOU,,DET,L 1-3,ALWC G1,8-GF,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,3.93,-0.196,40.73,-1.30%,-0.98,0.00,0.00,9,PH LF
45,45,2,2024-10-02,HOU,,DET,L 2-5,ALWC G2,GS-5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.75,-0.044,19.35,-0.28%,-0.43,0.00,0.00,8,LF
,,,,,,,18-27,,,148,138,8,20,4,1,2,7,4,0,7,42,32,2,3,0,0,2,.191,1.13,-1.641,35.77,-18.68%,-16.12,0.00,0.00,,
