Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
12,12,12,2017-10-28,LAD,@,HOU,W 6-2,WS G4,CG,4,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,.333,1.31,-0.151,83.95,-5.75%,-0.93,,,1,CF
13,13,13,2017-10-29,LAD,@,HOU,L 12-13 (10),WS G5,CG(10),6,5,1,2,0,0,0,1,0,0,0,1,2,0,1,0,0,0,.500,1.56,0.306,129.36,14.21%,0.59,,,1,2B CF
14,14,14,2017-10-31,LAD,,HOU,W 3-1,WS G6,CG,4,4,0,1,1,0,0,1,0,0,0,1,2,0,0,0,0,0,.333,1.23,0.185,109.68,9.11%,0.96,,,1,CF
15,15,15,2017-11-01,LAD,,HOU,L 1-5,WS G7,CG,5,5,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,.250,0.97,-0.056,161.00,-6.01%,-1.15,,,1,CF
16,16,2,2018-10-05,LAD,,ATL,W 3-0,NLDS G2,9-GF,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,3,CF
17,17,3,2018-10-07,LAD,@,ATL,L 5-6,NLDS G3,GS-9,4,3,2,1,0,0,1,2,0,0,1,0,4,0,0,0,0,0,.000,1.71,0.045,17.70,0.23%,0.87,,,1,LF
18,18,4,2018-10-08,LAD,@,ATL,W 6-2,NLDS G4,9-GF,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,9,CF
19,19,5,2018-10-12,LAD,@,MIL,L 5-6,NLCS G1,CG,5,5,1,3,0,1,0,1,0,0,0,1,5,0,0,0,0,0,.750,0.68,0.084,17.81,1.19%,1.39,,,1,2B LF
20,20,6,2018-10-13,LAD,@,MIL,W 4-3,NLCS G2,CG,4,4,1,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1.000,1.00,0.071,26.32,1.05%,0.17,,,1,2B CF LF
21,21,7,2018-10-15,LAD,,MIL,L 0-4,NLCS G3,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.56,-0.014,17.55,-0.28%,-0.22,,,9,2B
22,22,8,2018-10-16,LAD,,MIL,W 2-1 (13),NLCS G4,CG(13),6,4,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,.000,1.35,-0.074,41.13,-1.28%,-0.49,,,1,CF LF
23,23,9,2018-10-17,LAD,,MIL,W 5-2,NLCS G5,CG,4,4,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,.333,1.14,0.089,47.20,2.40%,0.08,,,6,2B CF LF
24,24,10,2018-10-19,LAD,@,MIL,L 2-7,NLCS G6,GS-6,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.500,0.63,0.024,27.81,0.59%,0.22,,,6,LF
25,25,11,2018-10-20,LAD,@,MIL,W 5-1,NLCS G7,CG,4,2,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,.500,0.57,0.007,47.08,0.42%,1.17,,,7,2B LF
26,26,12,2018-10-23,LAD,@,BOS,L 4-8,WS G1,GS-5,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,1.54,-0.073,80.43,-2.32%,-0.74,,,5,LF
27,27,13,2018-10-24,LAD,@,BOS,L 2-4,WS G2,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,1.30,0.020,68.63,0.98%,0.25,,,5,2B LF
28,28,14,2018-10-26,LAD,,BOS,W 3-2 (18),WS G3,GS-12,5,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,1.56,-0.092,64.92,-2.13%,-0.87,,,8,2B
29,29,15,2018-10-27,LAD,,BOS,L 6-9,WS G4,GS-9,4,3,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1.000,0.86,0.042,52.60,1.42%,0.28,,,7,LF
30,30,16,2018-10-28,LAD,,BOS,L 1-5,WS G5,CG,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,1.08,-0.039,39.23,-0.89%,-0.13,,,7,CF LF
31,31,1,2019-10-03,LAD,,WSN,W 6-0,NLDS G1,CG,4,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,.500,1.02,0.034,15.91,0.30%,0.51,,,5,CF RF LF
32,32,2,2019-10-04,LAD,,WSN,L 2-4,NLDS G2,8-9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.17,-0.030,18.70,-0.30%,-0.17,,,9,PH
33,33,3,2019-10-06,LAD,@,WSN,W 10-4,NLDS G3,6-GF,3,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,,0.58,-0.011,12.20,-0.15%,-0.95,,,9,PH LF
34,34,4,2019-10-07,LAD,@,WSN,L 1-6,NLDS G4,7-7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.71,-0.040,33.33,-0.43%,-0.82,,,9,PH
35,35,5,2019-10-09,LAD,,WSN,L 3-7 (10),NLDS G5,7-GF(10),2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,1.32,-0.073,55.00,-1.71%,-0.40,,,9,LF
36,36,1,2020-09-30,LAD,,MIL,W 4-2,NLWC G1,CG,3,3,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,.500,0.77,-0.003,8.02,-0.02%,0.13,,,9,2B LF
37,37,2,2020-10-01,LAD,,MIL,W 3-0,NLWC G2,CG,3,3,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,.667,0.90,0.025,8.77,0.14%,0.41,,,7,2B LF
38,38,3,2020-10-06,LAD,,SDP,W 5-1,NLDS G1,CG,4,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,.000,1.03,0.049,16.18,0.49%,0.20,,,9,2B
39,39,4,2020-10-07,LAD,,SDP,W 6-5,NLDS G2,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.41,-0.041,6.48,-0.39%,-0.70,,,7,2B LF
40,40,5,2020-10-08,LAD,@,SDP,W 12-3,NLDS G3,CG,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.52,-0.064,5.42,-0.44%,-1.60,,,9,2B LF
41,41,6,2020-10-12,LAD,,ATL,L 1-5,NLCS G1,CG,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,0.96,-0.030,25.15,-0.38%,-0.15,,,9,LF
42,42,7,2020-10-13,LAD,,ATL,L 7-8,NLCS G2,CG,4,4,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,.500,0.62,-0.047,15.97,-0.72%,-0.12,,,9,2B
43,43,8,2020-10-14,LAD,@,ATL,W 15-3,NLCS G3,CG,6,5,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,.000,0.02,0.003,0.35,0.04%,-1.02,,,9,2B LF
44,44,10,2020-10-16,LAD,@,ATL,W 7-3,NLCS G5,GS-9,3,3,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,.500,0.72,-0.033,17.01,-0.41%,-0.19,,,9,2B LF
45,45,12,2020-10-18,LAD,,ATL,W 4-3,NLCS G7,CG,4,4,0,2,1,0,0,0,0,0,0,1,3,0,0,0,0,0,.667,1.39,0.072,115.67,3.28%,0.28,,,9,2B LF
46,46,13,2020-10-20,LAD,,TBR,W 8-3,WS G1,CG,4,3,0,2,0,0,0,1,0,0,1,1,2,0,0,0,0,0,1.000,0.51,0.085,26.63,2.51%,1.24,,,7,2B LF
47,47,14,2020-10-21,LAD,,TBR,L 4-6,WS G2,CG,4,4,1,1,0,0,1,2,0,0,0,3,4,0,0,0,0,0,,0.70,0.027,37.13,0.92%,1.35,,,9,2B LF
48,48,15,2020-10-23,LAD,@,TBR,W 6-2,WS G3,CG,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,0.46,-0.045,28.68,-1.80%,-1.03,,,7,2B LF
49,49,16,2020-10-24,LAD,@,TBR,L 7-8,WS G4,CG,5,5,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,.333,1.34,0.004,81.78,0.17%,-0.80,,,8,CF LF
50,50,17,2020-10-25,LAD,@,TBR,W 4-2,WS G5,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.71,-0.076,58.50,-3.99%,-1.20,,,7,2B LF
51,51,18,2020-10-27,LAD,,TBR,W 3-1,WS G6,CG,3,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.500,0.93,-0.004,72.46,0.01%,-0.09,,,7,2B LF
52,52,1,2021-10-06,LAD,,STL,W 3-1,NLWC G1,7-GF,2,2,1,1,0,0,1,2,0,0,0,0,4,0,0,0,0,0,.000,2.93,0.341,61.05,4.00%,1.47,,,9,LF
53,53,3,2021-10-09,LAD,@,SFG,W 9-2,NLDS G2,CG,5,4,3,2,1,0,0,0,0,0,1,0,3,0,0,0,0,0,.500,0.74,0.083,11.76,0.83%,1.12,,,6,CF
54,54,4,2021-10-11,LAD,,SFG,L 0-1,NLDS G3,CG,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,1.67,-0.127,34.93,-1.70%,-0.45,,,5,CF
55,55,5,2021-10-12,LAD,,SFG,W 7-2,NLDS G4,CG,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,.000,0.96,-0.094,18.69,-1.03%,-2.15,,,8,LF
56,56,6,2021-10-14,LAD,@,SFG,W 2-1,NLDS G5,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,1.14,-0.130,47.50,-3.18%,-1.19,,,8,LF
57,57,7,2021-10-16,LAD,@,ATL,L 2-3,NLCS G1,CG,4,3,0,2,1,0,0,1,1,0,1,1,3,0,0,0,0,0,1.000,1.08,0.229,28.09,3.54%,1.65,,,8,CF
58,58,8,2021-10-17,LAD,@,ATL,L 4-5,NLCS G2,CG,4,2,0,1,1,0,0,2,1,0,2,1,2,0,0,0,0,0,1.000,2.08,0.348,54.99,5.86%,2.12,,,6,3B
59,59,9,2021-10-19,LAD,,ATL,W 6-5,NLCS G3,CG,4,4,1,2,0,0,0,0,1,0,0,1,2,0,0,0,0,0,.667,1.45,0.026,30.29,0.28%,-0.49,,,8,CF LF
60,60,10,2021-10-20,LAD,,ATL,L 2-9,NLCS G4,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.96,-0.082,29.40,-1.59%,-1.11,,,8,CF 3B LF
61,61,11,2021-10-21,LAD,,ATL,W 11-2,NLCS G5,CG,5,5,3,4,0,0,3,6,0,0,0,1,13,0,0,0,0,0,1.000,0.79,0.375,14.53,3.88%,5.10,,,7,3B
62,62,12,2021-10-23,LAD,@,ATL,L 2-4,NLCS G6,CG,4,4,1,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,1.000,1.42,-0.056,55.44,-1.23%,-0.28,,,5,3B
63,63,3,2022-10-14,LAD,@,SDP,L 1-2,NLDS G3,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,1.22,-0.126,25.52,-1.49%,-0.65,,,7,LF
64,64,4,2022-10-15,LAD,@,SDP,L 3-5,NLDS G4,GS-8,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0.89,-0.065,19.64,-0.87%,-0.82,,,8,LF
65,65,1,2023-10-07,LAD,,ARI,L 2-11,NLDS G1,7-GF,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.02,-0.001,0.24,0.00%,-0.48,,,7,PH LF
66,66,2,2023-10-09,LAD,,ARI,L 2-4,NLDS G2,6-GF,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,.000,2.47,-0.020,37.86,-0.19%,0.12,,,6,PH LF
67,67,3,2023-10-11,LAD,@,ARI,L 2-4,NLDS G3,5-GF,3,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,.500,1.35,-0.031,14.05,-0.19%,0.32,,,6,PH CF LF
68,68,1,2024-10-05,LAD,,SDP,W 7-5,NLDS G1,8-GF,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.00,0.00,4,LF
69,69,3,2024-10-08,LAD,@,SDP,L 5-6,NLDS G3,8-GF,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.00,0.00,3,PR 3B
70,70,4,2024-10-09,LAD,@,SDP,W 8-0,NLDS G4,CG,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0.55,-0.073,12.05,-1.03%,-1.55,0.00,0.00,9,CF 3B LF
71,71,5,2024-10-11,LAD,,SDP,W 2-0,NLDS G5,8-GF,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.00,0.00,4,LF
72,72,6,2024-10-13,LAD,,NYM,W 9-0,NLCS G1,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.00,0.000,0.00,0.00%,-0.31,0.00,0.00,3,2B
73,73,8,2024-10-16,LAD,@,NYM,W 8-0,NLCS G3,7-GF,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.00,0.000,0.00,0.00%,0.25,2.00,3.00,6,2B
74,74,9,2024-10-17,LAD,@,NYM,W 10-2,NLCS G4,CG,5,4,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,.333,0.45,-0.015,13.91,-0.24%,-0.39,7.00,9.20,9,2B
75,75,11,2024-10-20,LAD,,NYM,W 10-5,NLCS G6,CG,4,3,1,2,0,0,0,0,1,0,0,0,2,0,0,1,0,0,.667,0.38,0.048,14.86,1.07%,1.23,13.00,15.20,9,2B
76,76,12,2024-10-25,LAD,,NYY,W 6-3 (10),WS G1,10-GF(10),0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0.000,,0.00%,0.00,2.00,3.20,8,PR
77,77,13,2024-10-26,LAD,,NYY,W 4-2,WS G2,9-GF,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.00,0.00,3,LF
78,78,14,2024-10-28,LAD,@,NYY,W 4-2,WS G3,8-GF,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.00,0.00,4,LF
79,79,15,2024-10-29,LAD,@,NYY,L 4-11,WS G4,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.01,0.000,0.19,-0.01%,-0.16,0.00,0.00,7,PH
80,80,16,2024-10-30,LAD,@,NYY,W 7-6,WS G5,9-GF,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0.85,0.015,31.19,0.34%,0.16,0.00,0.00,4,PR LF
,,,,,,,48-32,,,266,227,39,56,13,2,9,26,5,1,36,72,100,1,1,1,1,0,.320,1.00,1.324,35.74,22.32%,3.18,24.00,30.60,,
