Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
11,11,4,2016-10-11,LAD,,WSN,W 6-5,NLDS G4,CG,4,3,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,.333,0.95,0.074,18.48,0.82%,0.58,3,3B
12,12,5,2016-10-13,LAD,@,WSN,W 4-3,NLDS G5,CG,5,4,0,1,0,1,0,2,0,0,1,1,3,0,0,0,0,0,.333,0.83,0.176,34.75,4.78%,1.68,3,3B
13,13,6,2016-10-15,LAD,@,CHC,L 4-8,NLCS G1,CG,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.250,1.56,0.080,40.81,1.16%,0.29,2,3B
14,14,7,2016-10-16,LAD,@,CHC,W 1-0,NLCS G2,CG,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,.000,0.77,0.018,20.30,0.33%,0.25,3,3B
15,15,8,2016-10-18,LAD,,CHC,W 6-0,NLCS G3,CG,4,4,1,1,0,0,1,1,0,0,0,1,4,0,0,0,0,0,.000,0.67,-0.023,20.85,-0.40%,0.18,3,3B
16,16,9,2016-10-19,LAD,,CHC,L 2-10,NLCS G4,CG,4,3,0,1,0,0,0,2,0,0,1,1,1,0,0,0,0,0,.500,1.04,0.049,33.24,1.14%,1.09,3,3B
17,17,10,2016-10-20,LAD,,CHC,L 4-8,NLCS G5,CG,5,4,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,.333,0.80,-0.041,33.31,-1.10%,-0.31,2,3B
18,18,11,2016-10-22,LAD,@,CHC,L 0-5,NLCS G6,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.28,-0.022,10.99,-0.47%,-0.31,3,3B
19,19,1,2017-10-06,LAD,,ARI,W 9-5,NLDS G1,CG,5,4,1,3,0,0,1,5,0,0,1,0,6,0,0,0,0,0,.667,0.50,0.205,7.87,1.80%,3.41,3,3B
20,20,2,2017-10-07,LAD,,ARI,W 8-5,NLDS G2,CG,5,4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,.250,0.84,-0.032,13.43,-0.35%,-0.49,3,3B
21,21,3,2017-10-09,LAD,@,ARI,W 3-1,NLDS G3,CG,5,5,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,.500,0.86,0.008,8.87,0.06%,0.11,3,3B
22,22,4,2017-10-14,LAD,,CHC,W 5-2,NLCS G1,CG,4,4,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,.500,0.70,-0.008,18.34,-0.17%,0.55,2,3B
23,23,5,2017-10-15,LAD,,CHC,W 4-1,NLCS G2,CG,5,4,1,2,0,0,1,4,0,0,1,0,5,0,0,0,0,0,.333,1.80,0.484,47.68,7.39%,3.28,2,3B
24,24,6,2017-10-17,LAD,@,CHC,W 6-1,NLCS G3,CG,5,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,0.40,-0.011,8.33,-0.17%,-0.10,3,3B
25,25,7,2017-10-18,LAD,@,CHC,L 2-3,NLCS G4,CG,4,2,1,2,0,0,1,1,0,0,2,0,5,0,0,0,0,0,1.000,0.97,0.213,9.33,1.14%,1.79,3,3B
26,26,8,2017-10-19,LAD,@,CHC,W 11-1,NLCS G5,CG,5,5,1,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,.333,0.50,0.017,9.08,0.20%,-0.53,2,3B
27,27,9,2017-10-24,LAD,,HOU,W 3-1,WS G1,CG,4,4,1,1,0,0,1,2,0,0,0,2,4,0,0,0,0,0,.000,0.80,0.242,41.92,7.06%,1.30,2,3B
28,28,10,2017-10-25,LAD,,HOU,L 6-7 (11),WS G2,CG(11),5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,1.04,-0.160,55.25,-5.15%,-1.04,3,3B
29,29,11,2017-10-27,LAD,@,HOU,L 3-5,WS G3,CG,4,4,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,.250,0.95,0.066,59.57,2.30%,1.22,3,3B
30,30,12,2017-10-28,LAD,@,HOU,W 6-2,WS G4,GS-9,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,1.71,0.032,109.42,1.76%,-0.02,3,3B
31,31,13,2017-10-29,LAD,@,HOU,L 12-13 (10),WS G5,CG(10),6,4,2,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,.250,1.76,0.028,145.95,2.73%,0.42,3,DH
32,32,14,2017-10-31,LAD,,HOU,W 3-1,WS G6,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,0.76,-0.090,67.55,-4.63%,-0.73,3,3B
33,33,15,2017-11-01,LAD,,HOU,L 1-5,WS G7,CG,4,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,.500,0.91,0.073,151.67,7.80%,0.99,3,3B
34,34,1,2018-10-04,LAD,,ATL,W 6-0,NLDS G1,CG,4,2,1,1,1,0,0,0,1,0,2,0,2,0,0,0,0,0,.500,0.36,0.066,5.61,0.57%,1.01,2,3B
35,35,2,2018-10-05,LAD,,ATL,W 3-0,NLDS G2,CG,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.250,0.47,-0.021,7.48,-0.20%,-0.42,2,3B
36,36,3,2018-10-07,LAD,@,ATL,L 5-6,NLDS G3,CG,5,4,0,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,.500,1.75,0.219,18.17,1.27%,2.36,2,3B
37,37,4,2018-10-08,LAD,@,ATL,W 6-2,NLDS G4,CG,5,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.250,0.69,0.034,13.33,0.39%,0.15,2,3B
38,38,5,2018-10-12,LAD,@,MIL,L 5-6,NLCS G1,CG,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,.000,1.42,-0.187,37.19,-2.75%,-1.38,2,3B
39,39,6,2018-10-13,LAD,@,MIL,W 4-3,NLCS G2,CG,4,4,1,2,0,0,1,2,0,0,0,0,5,0,0,0,0,0,.333,1.57,0.380,41.46,6.15%,1.42,2,3B
40,40,7,2018-10-15,LAD,,MIL,L 0-4,NLCS G3,CG,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.250,0.56,0.059,17.63,1.16%,0.59,3,3B
41,41,8,2018-10-16,LAD,,MIL,W 2-1 (13),NLCS G4,CG(13),6,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,1.53,-0.156,46.64,-2.66%,-0.62,2,3B
42,42,9,2018-10-17,LAD,,MIL,W 5-2,NLCS G5,CG,4,3,1,2,0,0,0,1,0,0,0,0,2,0,1,0,0,0,.667,1.05,0.087,43.55,1.94%,1.52,2,3B
43,43,10,2018-10-19,LAD,@,MIL,L 2-7,NLCS G6,CG,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,0.91,-0.050,40.26,-1.16%,-0.60,3,3B
44,44,11,2018-10-20,LAD,@,MIL,W 5-1,NLCS G7,CG,4,4,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,.333,0.81,-0.008,67.29,-0.11%,-0.25,3,3B
45,45,12,2018-10-23,LAD,@,BOS,L 4-8,WS G1,CG,5,5,1,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1.000,1.06,0.150,55.25,4.37%,1.00,2,3B
46,46,13,2018-10-24,LAD,@,BOS,L 2-4,WS G2,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.82,-0.086,43.11,-2.63%,-0.76,2,3B
47,47,14,2018-10-26,LAD,,BOS,W 3-2 (18),WS G3,CG(18),8,8,0,2,1,0,0,0,0,0,0,2,3,0,0,0,0,0,.333,1.23,-0.139,51.40,-3.22%,-0.48,2,3B
48,48,15,2018-10-27,LAD,,BOS,L 6-9,WS G4,CG,5,4,1,3,1,0,0,0,0,0,1,0,4,0,0,0,0,0,.750,0.88,0.189,53.71,6.57%,1.40,3,3B
49,49,16,2018-10-28,LAD,,BOS,L 1-5,WS G5,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,1.00,-0.066,36.13,-1.54%,-0.57,2,3B
50,50,1,2019-10-03,LAD,,WSN,W 6-0,NLDS G1,CG,5,5,1,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,.333,0.67,-0.030,10.53,-0.26%,-0.05,3,3B
51,51,2,2019-10-04,LAD,,WSN,L 2-4,NLDS G2,CG,4,3,0,1,1,0,0,1,0,0,0,0,2,0,0,0,1,0,.250,1.35,0.044,21.54,0.45%,0.24,2,3B
52,52,3,2019-10-06,LAD,@,WSN,W 10-4,NLDS G3,CG,6,6,1,3,1,0,1,3,0,0,0,0,7,0,0,0,0,0,.400,0.53,0.152,11.12,2.00%,2.66,3,3B
53,53,4,2019-10-07,LAD,@,WSN,L 1-6,NLDS G4,CG,4,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,.000,0.36,0.070,6.97,0.84%,0.54,3,3B
54,54,5,2019-10-09,LAD,,WSN,L 3-7 (10),NLDS G5,CG(10),5,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,.000,0.55,0.053,22.83,1.23%,0.20,3,3B
55,55,1,2020-09-30,LAD,,MIL,W 4-2,NLWC G1,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.90,-0.101,9.36,-0.58%,-1.40,3,3B
56,56,2,2020-10-01,LAD,,MIL,W 3-0,NLWC G2,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.42,-0.043,4.06,-0.23%,-0.79,3,3B
57,57,3,2020-10-06,LAD,,SDP,W 5-1,NLDS G1,CG,5,3,2,1,0,0,0,1,0,0,2,1,1,0,0,0,0,0,.500,0.85,0.141,13.24,1.31%,0.92,3,3B
58,58,4,2020-10-07,LAD,,SDP,W 6-5,NLDS G2,CG,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,.000,1.01,-0.060,16.07,-0.55%,-1.23,3,3B
59,59,5,2020-10-08,LAD,@,SDP,W 12-3,NLDS G3,CG,6,4,2,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,.250,0.46,0.057,4.79,0.40%,0.48,3,3B
60,60,6,2020-10-12,LAD,,ATL,L 1-5,NLCS G1,CG,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,0.84,-0.066,21.86,-0.98%,-0.39,3,3B
61,61,7,2020-10-13,LAD,,ATL,L 7-8,NLCS G2,CG,5,5,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,.250,0.72,-0.052,18.54,-0.86%,-1.18,3,3B
62,62,8,2020-10-14,LAD,@,ATL,W 15-3,NLCS G3,GS-6,4,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,.333,0.35,-0.034,7.24,-0.46%,-0.16,3,DH
63,63,9,2020-10-15,LAD,@,ATL,L 2-10,NLCS G4,CG,4,4,1,2,1,0,0,0,0,0,0,1,3,0,0,0,0,0,.667,0.33,-0.016,10.56,-0.33%,0.33,3,3B
64,64,10,2020-10-16,LAD,@,ATL,W 7-3,NLCS G5,CG,4,4,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,.333,0.90,-0.066,21.27,-0.89%,-0.50,3,3B
65,65,11,2020-10-17,LAD,,ATL,W 3-1,NLCS G6,CG,4,3,1,1,0,0,1,1,0,0,1,0,4,0,0,0,0,0,.000,0.55,0.064,24.41,1.58%,0.51,3,3B
66,66,12,2020-10-18,LAD,,ATL,W 4-3,NLCS G7,CG,4,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,1.42,-0.039,117.92,-1.85%,-0.31,3,3B
67,67,13,2020-10-20,LAD,,TBR,W 8-3,WS G1,CG,5,4,1,1,1,0,0,0,0,0,1,2,2,0,0,0,0,0,.500,0.74,-0.099,38.64,-3.88%,-0.59,3,3B
68,68,14,2020-10-21,LAD,,TBR,L 4-6,WS G2,CG,4,4,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,.500,1.25,0.023,66.20,0.78%,-0.18,3,3B
69,69,15,2020-10-23,LAD,@,TBR,W 6-2,WS G3,CG,5,5,2,2,1,0,1,1,0,0,0,1,6,0,0,0,0,0,.333,0.35,0.119,22.19,4.56%,0.31,3,3B
70,70,16,2020-10-24,LAD,@,TBR,L 7-8,WS G4,CG,5,5,2,4,1,0,1,1,0,0,0,0,8,0,0,0,0,0,.750,1.15,0.296,70.52,10.83%,2.14,3,3B
71,71,17,2020-10-25,LAD,@,TBR,W 4-2,WS G5,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.71,-0.071,58.71,-3.76%,-0.89,3,3B
72,72,18,2020-10-27,LAD,,TBR,W 3-1,WS G6,GS-8,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.79,-0.060,61.81,-2.81%,-0.59,3,3B
73,73,1,2021-10-06,LAD,,STL,W 3-1,NLWC G1,CG,4,4,1,1,0,0,1,1,0,0,0,1,4,0,0,0,0,0,.000,1.54,0.006,31.98,0.15%,0.15,4,3B
74,74,2,2021-10-08,LAD,@,SFG,L 0-4,NLDS G1,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,.000,1.05,-0.134,16.41,-1.19%,-1.28,4,3B
75,75,3,2021-10-09,LAD,@,SFG,W 9-2,NLDS G2,CG,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.62,-0.097,9.97,-0.96%,-1.27,4,3B
76,76,4,2021-10-11,LAD,,SFG,L 0-1,NLDS G3,CG,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,1.09,-0.069,22.80,-0.83%,-0.53,4,3B
77,77,5,2021-10-12,LAD,,SFG,W 7-2,NLDS G4,CG,5,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,0.50,-0.022,9.72,-0.24%,-0.75,5,3B
78,78,6,2021-10-14,LAD,@,SFG,W 2-1,NLDS G5,CG,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.000,1.51,-0.048,62.71,-1.11%,-0.57,5,3B
79,79,7,2021-10-16,LAD,@,ATL,L 2-3,NLCS G1,CG,4,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,.500,1.31,-0.017,34.09,-0.11%,-0.20,4,3B
80,80,8,2021-10-17,LAD,@,ATL,L 4-5,NLCS G2,7-7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,2.91,0.046,76.86,0.74%,0.34,5,PH
81,81,9,2021-10-19,LAD,,ATL,W 6-5,NLCS G3,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,.000,0.95,-0.101,19.71,-1.35%,-0.86,5,3B
82,82,10,2021-10-20,LAD,,ATL,L 2-9,NLCS G4,GS-8,3,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,.333,0.92,-0.092,28.07,-1.81%,-0.65,6,3B
83,83,1,2022-10-11,LAD,,SDP,W 5-3,NLDS G1,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,0.58,-0.029,9.05,-0.25%,-0.74,6,DH
84,84,2,2022-10-12,LAD,,SDP,L 3-5,NLDS G2,CG,4,3,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,.500,1.33,-0.069,21.29,-0.65%,-0.18,6,DH
85,85,3,2022-10-14,LAD,@,SDP,L 1-2,NLDS G3,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,1.59,-0.163,33.26,-1.90%,-0.86,6,3B
86,86,4,2022-10-15,LAD,@,SDP,L 3-5,NLDS G4,CG,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.333,0.80,-0.016,17.67,-0.25%,-0.55,6,DH
,,,,,,,46-40,,,368,315,43,85,19,1,13,42,5,0,38,59,145,6,13,0,2,1,.294,0.93,2.029,33.46,42.75%,18.71,,
